Date;Customer;TipoDocumento;Num;Producto;Descripcion;Qty;SalesPrice;Amount;Balance;Class;SalesRep;TipoCliente;ID;Month
2025-06-16;Sedanos Supermarkets #31;Invoice;008-05759;;Discount;;;-1.42;4410342.72;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389152;Jun
2025-06-16;Bay supermarket;Invoice;008-05760;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;5.0;18.0;90.0;4410432.72;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389153;Jun
2025-06-16;Bay supermarket;Invoice;008-05760;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;18.0;18.0;4410450.72;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389154;Jun
2025-06-16;Sedanos Supermarkets #7;Invoice;008-05761;Spanish Style Yellow Rice:AS Spanish Style Yellow Rice;AS Spanish Style Yellow Rice 6 / 3.25 oz;1.0;34.5;34.5;4410485.22;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389155;Jun
2025-06-16;Sedanos Supermarkets #7;Invoice;008-05761;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;17.5;17.5;4410502.72;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389156;Jun
2025-06-16;Sedanos Supermarkets #7;Invoice;008-05761;;Discount;;;-1.04;4410501.68;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389157;Jun
2025-06-16;Sedanos Supermarkets #8;Invoice;008-05762;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;17.5;17.5;4410519.18;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389158;Jun
2025-06-16;Sedanos Supermarkets #8;Invoice;008-05762;Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.;.;1.0;19.9;19.9;4410539.08;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389159;Jun
2025-06-16;Sedanos Supermarkets #8;Invoice;008-05762;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4410574.58;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389160;Jun
2025-06-16;Sedanos Supermarkets #8;Invoice;008-05762;;Discount;;;-1.46;4410573.12;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389161;Jun
2025-06-16;Sedanos Supermarkets #9;Invoice;008-05763;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;17.8;17.8;4410590.92;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389162;Jun
2025-06-16;Sedanos Supermarkets #9;Invoice;008-05763;Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.;.;1.0;19.9;19.9;4410610.82;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389163;Jun
2025-06-16;Sedanos Supermarkets #9;Invoice;008-05763;Spanish Style Yellow Rice:AS Spanish Style Yellow Rice;AS Spanish Style Yellow Rice 6 / 3.25 oz;1.0;34.5;34.5;4410645.32;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389164;Jun
2025-06-16;Sedanos Supermarkets #9;Invoice;008-05763;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4410680.82;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389165;Jun
2025-06-16;Sedanos Supermarkets #9;Invoice;008-05763;;Discount;;;-1.4;4410679.42;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389166;Jun
2025-06-16;Sedanos Supermarkets #10;Invoice;008-05764;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;17.5;17.5;4410696.92;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389167;Jun
2025-06-16;Sedanos Supermarkets #10;Invoice;008-05764;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4410732.42;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389168;Jun
2025-06-16;Sedanos Supermarkets #43;Invoice;008-05765;Spanish Style Yellow Rice:AS Spanish Style Yellow Rice;AS Spanish Style Yellow Rice 6 / 3.25 oz;1.0;34.5;34.5;4410766.92;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389169;Jun
2025-06-16;Sedanos Supermarkets #43;Invoice;008-05765;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4410802.42;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389170;Jun
2025-06-16;Sedanos Supermarkets #43;Invoice;008-05765;;Discount;;;-1.4;4410801.02;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389171;Jun
2025-06-16;Sedanos Supermarkets #22;Invoice;008-05766;Spanish Style Yellow Rice:AS Spanish Style Yellow Rice;AS Spanish Style Yellow Rice 6 / 3.25 oz;1.0;34.5;34.5;4410835.52;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389172;Jun
2025-06-16;Sedanos Supermarkets #22;Invoice;008-05766;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4410871.02;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389173;Jun
2025-06-16;Sedanos Supermarkets #22;Invoice;008-05766;;Discount;;;-1.23;4410869.79;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389174;Jun
2025-06-16;Sedanos Supermarkets #42;Invoice;008-05767;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;2.0;35.5;71.0;4410940.79;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389175;Jun
2025-06-16;Sedanos Supermarkets #42;Invoice;008-05767;;Discount;;;-1.42;4410939.37;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389176;Jun
2025-06-16;Sedanos Supermarkets #42;Invoice;008-05768;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;6.0;28.25;169.5;4411108.87;Bulk Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389177;Jun
2025-06-16;Sedanos Supermarkets #42;Invoice;008-05768;;Discount;;;-3.39;4411105.48;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389178;Jun
2025-06-17;Armando Carpio;Invoice;008-05769;Arroz Envasado:Long Rice 10 LB Dos Hermanos;*****SAMPLES*****;1.0;35.5;35.5;4411140.98;Branded Rice;Armando Carpio - 017;OTHER;1389179;Jun
2025-06-18;Sedanos Supermarkets #16;Invoice;008-05770;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;4.0;28.25;113.0;4411253.98;Bulk Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389180;Jun
2025-06-18;Sedanos Supermarkets #16;Invoice;008-05770;;Discount;;;-2.26;4411251.72;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389181;Jun
2025-06-18;Ideal Food Basket Davie Cafeteria;Invoice;008-05771;Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.;;9.0;27.85;250.65;4411502.37;Bulk Rice;Keila Alfaro-Visvikis;CAFETERIA y RESTAURANTS;1389182;Jun
2025-06-18;Rey Chavez Distributor #2;Invoice;008-05772;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;25.0;27.75;693.75;4412196.12;Bulk Rice;Lisset Limpio -020;WHOLESALER;1389183;Jun
2025-06-18;Sedanos Supermarkets #27;Invoice;008-05773;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4412231.62;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389184;Jun
2025-06-18;Sedanos Supermarkets #27;Invoice;008-05773;;Discount;;;-0.71;4412230.91;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389185;Jun
2025-06-18;Sedanos Supermarkets #27;Invoice;008-05774;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;4.0;28.25;113.0;4412343.91;Bulk Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389186;Jun
2025-06-18;Sedanos Supermarkets #27;Invoice;008-05774;;Discount;;;-2.26;4412341.65;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389187;Jun
2025-06-18;Sedanos Supermarkets #24;Invoice;008-05775;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4412377.15;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389188;Jun
2025-06-18;Sedanos Supermarkets #24;Invoice;008-05775;Rice Snack:Rice Snack Ham Flavored DOS HERMANOS;;1.0;19.9;19.9;4412397.05;Puffed Products;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389189;Jun
2025-06-18;Sedanos Supermarkets #24;Invoice;008-05775;;Discount;;;-0.71;4412396.34;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389190;Jun
2025-06-18;Los Caringas Latin America  Foods;Invoice;008-05776;Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.;;2.0;27.85;55.7;4412452.04;Bulk Rice;Lisset Limpio -020;CAFETERIA y RESTAURANTS;1389191;Jun
2025-06-18;Los Caringas Latin America  Foods;Invoice;008-05776;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;2.0;28.25;56.5;4412508.54;Bulk Rice;Lisset Limpio -020;CAFETERIA y RESTAURANTS;1389192;Jun
2025-06-18;Key Foods - 10301 Royal Palm Food Corp.;Invoice;008-05777;Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.;.;50.0;19.9;995.0;4413503.54;Branded Rice;Keila Alfaro-Visvikis;RETAIL KEY FOOD;1389193;Jun
2025-06-18;Key Foods - 10301 Royal Palm Food Corp.;Invoice;008-05777;Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.;.;10.0;19.9;199.0;4413702.54;Branded Rice;Keila Alfaro-Visvikis;RETAIL KEY FOOD;1389194;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;2.0;18.0;36.0;4413738.54;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389195;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Arroz Envasado:Parboiled 5KG Dos Hermanos.;6  11lbs;9.0;46.5;418.5;4414157.04;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389196;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;6.0;35.5;213.0;4414370.04;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389197;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Rice Snack:Rice Snack Salami Flavored DOS HERMANOS;;3.0;13.2;39.6;4414409.64;Puffed Products;Keila Alfaro-Visvikis;RETAIL  DSD;1389198;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Rice Snack:Rice Snack Ham Flavored DOS HERMANOS;;2.0;13.2;26.4;4414436.04;Puffed Products;Keila Alfaro-Visvikis;RETAIL  DSD;1389199;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Arroz Envasado:Parboiled 5KG Dos Hermanos.;6  11lbs;1.0;46.5;46.5;4414482.54;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389200;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;3.0;35.5;106.5;4414589.04;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389201;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Rice Snack:Rice Snack Salami Flavored DOS HERMANOS;;1.0;13.2;13.2;4414602.24;Puffed Products;Keila Alfaro-Visvikis;RETAIL  DSD;1389202;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;Varios:Exhibidor de pie DOS HERMANOS PVC -;;1.0;0.01;0.01;4414602.25;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389203;Jun
2025-06-18;Sabor Tropical Supermarket #7;Invoice;008-05778;;Discount;;;-0.01;4414602.24;;Keila Alfaro-Visvikis;RETAIL  DSD;1389204;Jun
2025-06-18;Sedanos Supermarkets #16;Invoice;008-05779;Spanish Style Yellow Rice:AS Spanish Style Yellow Rice;AS Spanish Style Yellow Rice 6 / 3.25 oz;1.0;34.5;34.5;4414636.74;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389205;Jun
2025-06-18;Sedanos Supermarkets #16;Invoice;008-05779;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;17.5;17.5;4414654.24;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389206;Jun
2025-06-18;Sedanos Supermarkets #16;Invoice;008-05779;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;5.0;35.5;177.5;4414831.74;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389207;Jun
2025-06-18;Sedanos Supermarkets #16;Invoice;008-05779;Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.;.;1.0;19.9;19.9;4414851.64;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389208;Jun
2025-06-18;Sedanos Supermarkets #16;Invoice;008-05779;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4414887.14;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389209;Jun
2025-06-18;Sedanos Supermarkets #16;Invoice;008-05779;;Discount;;;-4.99;4414882.15;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389210;Jun
2025-06-18;Sedanos Supermarkets #1;Invoice;008-05780;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;17.5;17.5;4414899.65;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389211;Jun
2025-06-18;Sedanos Supermarkets #1;Invoice;008-05780;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4414935.15;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389212;Jun
2025-06-18;Sedanos Supermarkets #1;Invoice;008-05780;Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.;.;1.0;19.9;19.9;4414955.05;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389213;Jun
2025-06-18;Sedanos Supermarkets #1;Invoice;008-05780;Arroz Envasado:Parboiled 5KG Dos Hermanos.;6  11lbs;1.0;40.5;40.5;4414995.55;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389214;Jun
2025-06-18;Sedanos Supermarkets #36;Invoice;008-05781;Spanish Style Yellow Rice:AS Spanish Style Yellow Rice;AS Spanish Style Yellow Rice 6 / 3.25 oz;1.0;34.5;34.5;4415030.05;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389215;Jun
2025-06-18;Sedanos Supermarkets #36;Invoice;008-05781;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4415065.55;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389216;Jun
2025-06-18;Sedanos Supermarkets #36;Invoice;008-05781;;Discount;;;-1.4;4415064.15;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389217;Jun
2025-06-18;Sedanos Supermarkets #27;Credit Memo;008-05782;Varios:Producto vencido/deteriorado (no impacta en inventario);15  jamon, 14 salami 1 pizza;-30.0;0.99;-29.7;4415034.45;Puffed Products;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389218;Jun
2025-06-18;Sedanos Supermarkets #24;Credit Memo;008-05783;Varios:Producto vencido/deteriorado (no impacta en inventario);7 jamon 3 salami;-10.0;0.99;-9.9;4415024.55;Puffed Products;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389219;Jun
2025-06-18;Key Foods - 10301 Royal Palm Food Corp.;Credit Memo;008-05833;Varios:Promotional Allowance;Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.;-10.0;19.9;-199.0;4414825.55;Branded Rice;Keila Alfaro-Visvikis;RETAIL KEY FOOD;1389220;Jun
2025-06-18;Sabor Tropical Supermarket #7;Credit Memo;008-05834;Varios:Promotional Allowance;Arroz Envasado:Parboiled 5KG Dos Hermanos.;-1.0;46.5;-46.5;4414779.05;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389221;Jun
2025-06-18;Sabor Tropical Supermarket #7;Credit Memo;008-05834;Varios:Promotional Allowance;Arroz Envasado:Long Rice 10 LB Dos Hermanos;-3.0;35.5;-106.5;4414672.55;Branded Rice;Keila Alfaro-Visvikis;RETAIL  DSD;1389222;Jun
2025-06-18;Sabor Tropical Supermarket #7;Credit Memo;008-05834;Varios:Promotional Allowance;Rice Snack:Rice Snack Salami Flavored DOS HERMANOS;-1.0;13.2;-13.2;4414659.35;Puffed Products;Keila Alfaro-Visvikis;RETAIL  DSD;1389223;Jun
2025-06-18;Sedanos Supermarkets #16;Credit Memo;008-05835;Varios:Promotional Allowance;Arroz Envasado:Long Rice 10 LB Dos Hermanos;-1.0;35.5;-35.5;4414623.85;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389224;Jun
2025-06-19;Sedanos Supermarkets #14;Invoice;008-05784;Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.;.;3.0;19.9;59.7;4414683.55;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389225;Jun
2025-06-19;Sedanos Supermarkets #14;Invoice;008-05784;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;2.0;17.5;35.0;4414718.55;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389226;Jun
2025-06-19;Sedanos Supermarkets #14;Invoice;008-05784;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;17.5;17.5;4414736.05;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389227;Jun
2025-06-19;Sedanos Supermarkets #14;Invoice;008-05784;;Discount;;;-1.89;4414734.16;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389228;Jun
2025-06-19;Sedanos Supermarkets #14;Invoice;008-05785;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;2.0;28.25;56.5;4414790.66;Bulk Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389229;Jun
2025-06-19;Sedanos Supermarkets #14;Invoice;008-05785;;Discount;;;-1.13;4414789.53;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389230;Jun
2025-06-19;Sedanos Supermarkets #23;Invoice;008-05786;Spanish Style Yellow Rice:AS Spanish Style Yellow Rice;AS Spanish Style Yellow Rice 6 / 3.25 oz;1.0;34.5;34.5;4414824.03;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389231;Jun
2025-06-19;Sedanos Supermarkets #23;Invoice;008-05786;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;17.5;17.5;4414841.53;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389232;Jun
2025-06-19;Sedanos Supermarkets #23;Invoice;008-05786;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;5.0;35.5;177.5;4415019.03;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389233;Jun
2025-06-19;Sedanos Supermarkets #23;Invoice;008-05786;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;17.5;17.5;4415036.53;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389234;Jun
2025-06-19;Sedanos Supermarkets #23;Invoice;008-05786;;Discount;;;-4.59;4415031.94;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389235;Jun
2025-06-19;El Gallego Supermarket;Invoice;008-05787;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;3.0;27.75;83.25;4415115.19;Bulk Rice;Lisset Limpio -020;RETAIL  DSD;1389236;Jun
2025-06-19;El Gallego Supermarket;Invoice;008-05787;Liquids:AS Bitter Orange;;2.0;14.0;28.0;4415143.19;American Spice;Lisset Limpio -020;RETAIL  DSD;1389237;Jun
2025-06-19;El Gallego Supermarket;Invoice;008-05787;Liquids:AS White Vinegar;4/1 Gl.;2.0;9.5;19.0;4415162.19;American Spice;Lisset Limpio -020;RETAIL  DSD;1389238;Jun
2025-06-19;El Gallego Supermarket;Invoice;008-05787;Dry Beans:Dry Beans - Black Beans 50;Dry Black Beans 50 lb;1.0;34.0;34.0;4415196.19;Dry Beans;Lisset Limpio -020;RETAIL  DSD;1389239;Jun
2025-06-19;El Palacio de los jugos / Delicias Criollas (DIAGO FOOD_MILLER);Invoice;008-05788;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;10.0;26.75;267.5;4415463.69;Bulk Rice;Lisset Limpio -020;Cafeteria;1389240;Jun
2025-06-19;El Palacio de los jugos / Rodriguez Foods;Invoice;008-05789;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;6.0;26.75;160.5;4415624.19;Bulk Rice;Lisset Limpio -020;Cafeteria;1389241;Jun
2025-06-19;Panda Depot;Invoice;008-05790;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;110.0;25.0;2750.0;4418374.19;Bulk Rice;Lisset Limpio -020;WHOLESALER;1389242;Jun
2025-06-19;El Palacio de los jugos /  EMMA FOOD CORP;Invoice;008-05791;Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.;;4.0;27.85;111.4;4418485.59;Bulk Rice;Lisset Limpio -020;Cafeteria;1389243;Jun
2025-06-19;El Palacio de los jugos /  EMMA FOOD CORP;Invoice;008-05791;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;5.0;26.75;133.75;4418619.34;Bulk Rice;Lisset Limpio -020;Cafeteria;1389244;Jun
2025-06-19;Sedanos Supermarkets  #37;Invoice;008-05792;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;5.0;35.5;177.5;4418796.84;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389245;Jun
2025-06-19;Sedanos Supermarkets  #37;Invoice;008-05792;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4418832.34;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389246;Jun
2025-06-19;Sedanos Supermarkets #18;Invoice;008-05793;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;10.0;28.25;282.5;4419114.84;Bulk Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389247;Jun
2025-06-19;Sedanos Supermarkets #18;Invoice;008-05793;;Discount;;;-5.65;4419109.19;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389248;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05794;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;5.0;35.5;177.5;4419286.69;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389249;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05794;Rice Snack:Rice Snack Ham Flavored DOS HERMANOS;;3.0;13.2;39.6;4419326.29;Puffed Products;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389250;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05794;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;1.0;35.5;35.5;4419361.79;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389251;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05794;Rice Snack:Rice Snack Salami Flavored DOS HERMANOS;;1.0;19.9;19.9;4419381.69;Puffed Products;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389252;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05794;Varios:Exhibidor de pie DOS HERMANOS PVC -;;1.0;0.01;0.01;4419381.7;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389253;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05794;;Discount;;;-4.75;4419376.95;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389254;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05795;Spices:AS Chicken Base;1 / 30 lb. (box or pail);1.0;39.0;39.0;4419415.95;American Spice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389255;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05795;Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.;;4.0;27.85;111.4;4419527.35;Bulk Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389256;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05795;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;4.0;28.25;113.0;4419640.35;Bulk Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389257;Jun
2025-06-19;Sedanos Supermarkets #32;Invoice;008-05795;;Discount;;;-5.27;4419635.08;;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389258;Jun
2025-06-19;El Palacio de los jugos / Lita Foods Inc.;Invoice;008-05796;Dry Beans:Dry Beans - Black Beans 50;Dry Black Beans 50 lb;1.0;34.0;34.0;4419669.08;Dry Beans;Lisset Limpio -020;Cafeteria;1389259;Jun
2025-06-19;El Palacio de los jugos / Lita Foods Inc.;Invoice;008-05796;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;12.0;26.75;321.0;4419990.08;Bulk Rice;Lisset Limpio -020;Cafeteria;1389260;Jun
2025-06-19;El Palacio de Los Jugos / Casa mía Food Restaurant inc;Invoice;008-05797;Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.;;6.0;26.75;160.5;4420150.58;Bulk Rice;Lisset Limpio -020;Cafeteria;1389261;Jun
2025-06-19;Futuro Supermarket;Invoice;008-05798;Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos;;1.0;18.0;18.0;4420168.58;Branded Rice;Lisset Limpio -020;RETAIL  DSD;1389262;Jun
2025-06-19;Futuro Supermarket;Invoice;008-05798;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;15.0;35.5;532.5;4420701.08;Branded Rice;Lisset Limpio -020;RETAIL  DSD;1389263;Jun
2025-06-19;Futuro Supermarket;Invoice;008-05798;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;3.0;35.5;106.5;4420807.58;Branded Rice;Lisset Limpio -020;RETAIL  DSD;1389264;Jun
2025-06-19;Sedanos Supermarkets #38;Invoice;008-05799;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;15.0;35.5;532.5;4421340.08;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389265;Jun
2025-06-19;Sedanos Supermarkets #38;Invoice;008-05799;Arroz Envasado:Long Rice 10 LB Dos Hermanos;;3.0;35.5;106.5;4421446.58;Branded Rice;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389266;Jun
2025-06-19;Sedanos Supermarkets #38;Invoice;008-05799;Rice Snack:Rice Snack Ham Flavored DOS HERMANOS;;1.0;13.2;13.2;4421459.78;Puffed Products;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389267;Jun
2025-06-19;Sedanos Supermarkets #38;Invoice;008-05799;Rice Snack:Rice Snack Salami Flavored DOS HERMANOS;;1.0;13.2;13.2;4421472.98;Puffed Products;Keila Alfaro-Visvikis;RETAIL SEDANOS;1389268;Jun
